BGC,log(HighestMean_AllClasses),class_discriminitive,LDA_score,LEfSe_pvalue,manual_pvalue,NCBI refrence sequence acession number,Taxa Name,Phylum
O2.UC55.0__NODE_5538_length_6976_cov_1.15865__6976__other__ANTISMASH__0_6976,2.83332573766,C,2.6434085183,0.00239752438342,0.00239752438341694,N/A,N/A,Unassigned
O2.UC29.0__NODE_3668_length_6344_cov_0.92463__6344__terpene__ANTISMASH__0_6344,3.20513946558,-,-,-,0.0536652504860024,NZ_PJLI01000001,Akkermansia muciniphila,Verrucomicrobia
O2.UC55.2__NODE_6143_length_5308_cov_5.20312__5308__lantipeptide__ANTISMASH__0_5308,3.71381999095,-,-,-,0.790008127102798,NZ_CYZA01000020,Blautia obeum,Firmicutes
V1.CD18.3__NODE_40_length_166683_cov_10.5209__59165__nrps-t1pks__ANTISMASH__61574_120739,3.61749995987,CD,3.29637195678,8.69862903411e-06,8.69862903410702e-06,NZ_NOHD01000013,Escherichia coli,Proteobacteria
V1.UC17.2__NODE_5086_length_6146_cov_5.5733__6146__arylpolyene__ANTISMASH__0_6146,2.22516981795,-,-,-,0.26883604887459,NZ_LT985750,Alistipes sp. Marseille-P5061,Bacteroidetes
O2.UC2.2__NODE_860_length_29003_cov_4.74451__29003__lantipeptide__ANTISMASH__0_29003,2.78934633432,-,-,-,0.397520591715957,N/A,N/A,Unassigned
V1.UC11.5__NODE_263_length_78317_cov_12.5753__52597__nrps__ANTISMASH__21910_74507,1.55454424662,-,-,-,0.926582373456053,NZ_BAIJ02000004,Clostridiales bacterium VE202-27,Firmicutes
O2.UC44.0__NODE_2027_length_12975_cov_1.86741__12975__lantipeptide__ANTISMASH__0_12975,3.82937060328,-,-,-,0.218837066710307,NZ_CYZP01000002,Blautia obeum,Firmicutes
V1.UC14.1__NODE_669_length_30093_cov_3.78657__28190__bacteriocin__ANTISMASH__1903_30093,3.02690530295,-,-,-,0.0659539334913195,NZ_JXVP01000042,Escherichia coli,Proteobacteria
O2.UC17.2__NODE_2993_length_10499_cov_2.37294__10499__arylpolyene__ANTISMASH__0_10499,2.11164064166,-,-,-,0.0659539334913195,N/A,N/A,Unassigned
V1.UC62.0__NODE_383_length_65807_cov_10.8289__43303__nrps__ANTISMASH__0_43303,2.72777645728,-,-,-,0.170896650446723,N/A,N/A,Unassigned
O2.UC49.0__NODE_692_length_30309_cov_27.0068__30309__nrps__ANTISMASH__0_30309,3.04063041486,-,-,-,0.21382724368872,N/A,N/A,Unassigned
V1.UC2.0__NODE_3809_length_8015_cov_2.12236__8015__lassopeptide__ANTISMASH__0_8015,2.20557858164,-,-,-,0.347704122320024,NZ_LXOU01000007,Streptococcus salivarius,Firmicutes
V1.CD38.0__NODE_831_length_35758_cov_10.3844__35758__nrps__ANTISMASH__0_35758,2.32528253035,-,-,-,0.21382724368872,N/A,N/A,Unassigned
V1.CD41.0__NODE_943_length_35244_cov_101.614__30625__resorcinol__ANTISMASH__0_30625,3.72758541456,-,-,-,0.0361240333112387,N/A,N/A,Unassigned
O2.UC14.2__NODE_3905_length_7470_cov_1.20445__7470__bacteriocin__ANTISMASH__0_7470,1.6080480003,-,-,-,0.26883604887459,N/A,N/A,Unassigned
O2.UC38.2__NODE_656_length_25115_cov_6.9492__25115__nrps__ANTISMASH__0_25115,3.07787981634,-,-,-,0.347704122320024,NZ_QIXM01000038,Klebsiella variicola,Proteobacteria
V1.UC50.1__NODE_291_length_62821_cov_6.03392__61264__nrps__ANTISMASH__1557_62821,2.57760545576,-,-,-,0.840491013625712,N/A,N/A,Unassigned
O2.UC56.0__NODE_1381_length_20599_cov_1.80646__12004__bacteriocin__ANTISMASH__8595_20599,2.69513048987,-,-,-,0.333601228692385,NZ_CP013939,Streptococcus thermophilus,Firmicutes
V1.CD34.0__NODE_486_length_43294_cov_2.88959__33618__other__ANTISMASH__0_33618,1.63116720394,-,-,-,0.586543543492917,N/A,N/A,Unassigned
V1.UC53.0__NODE_3299_length_11584_cov_3.24712__11584__bacteriocin__ANTISMASH__0_11584,2.81182359406,-,-,-,0.0565536594035452,N/A,N/A,Unassigned
V1.UC26.4__NODE_3387_length_11898_cov_41.5052__11898__bacteriocin__ANTISMASH__0_11898,0,-,-,-,-,N/A,N/A,Unassigned
V1.UC4.5__NODE_1202_length_33681_cov_4.00969__26647__resorcinol__ANTISMASH__7034_33681,2.78060958628,-,-,-,0.0493061224174429,N/A,N/A,Unassigned
O2.UC59.0__NODE_285_length_50933_cov_3.38117__24258__other__ANTISMASH__26675_50933,3.02537426608,C,2.74790466242,0.000173635450032,0.000173635450031722,N/A,N/A,Unassigned
V1.UC61.0__NODE_930_length_26002_cov_3.77986__26002__nrps__ANTISMASH__0_26002,3.18505925934,CD,2.87030800097,8.03993738617e-08,8.03993738616847e-08,NZ_KB851045,Clostridium clostridioforme 90A7,Firmicutes
O2.UC29.0__NODE_332_length_35757_cov_2.7522__35757__nrps__ANTISMASH__0_35757,1.90483447396,-,-,-,0.4393230702767,N/A,N/A,Unassigned
V1.UC4.0__NODE_977_length_18607_cov_4.62818__18607__nrps__ANTISMASH__0_18607,3.20558659379,-,-,-,0.0114739108284195,N/A,N/A,Unassigned
V1.UC10.2__NODE_6620_length_5809_cov_1.68874__5809__terpene__ANTISMASH__0_5809,3.13403587297,-,-,-,0.0618498191456441,NZ_PJLF01000001,Akkermansia muciniphila,Verrucomicrobia
V1.CD27.0__NODE_683_length_26624_cov_4.25955__22114__lantipeptide__ANTISMASH__4510_26624,1.97690489621,-,-,-,0.366936671823266,N/A,N/A,Unassigned
V1.UC17.2__NODE_1470_length_18978_cov_2.97342__18978__ladderane__ANTISMASH__0_18978,2.15894831466,-,-,-,0.340920066025231,N/A,N/A,Unassigned
V1.UC11.5__NODE_429_length_60760_cov_18.0075__40215__lantipeptide-t2pks__ANTISMASH__2747_42962,2.63355523442,-,-,-,0.17412566374076,NZ_AXVN01000027,Blautia wexlerae DSM 19850,Firmicutes
V1.UC11.5__NODE_2937_length_13810_cov_2.1297__13810__nrps__ANTISMASH__0_13810,0,-,-,-,-,N/A,N/A,Unassigned
O2.UC36.2__NODE_1371_length_14813_cov_2.29489__14813__nrps__ANTISMASH__0_14813,1.8767232838,-,-,-,0.26883604887459,N/A,N/A,Unassigned
V1.UC42.0__NODE_3624_length_9668_cov_5.48986__9668__bacteriocin__ANTISMASH__0_9668,3.34483761405,-,-,-,0.109846143094049,N/A,N/A,Unassigned
V1.CD31.0__NODE_324_length_45336_cov_5.271__35893__other__ANTISMASH__9443_45336,2.53678294033,C,2.53623328254,0.00870472072899,0.00870472072898776,N/A,N/A,Unassigned
O2.UC2.2__NODE_2408_length_14048_cov_3.74945__14048__lantipeptide__ANTISMASH__0_14048,1.55469346032,-,-,-,0.4393230702767,N/A,N/A,Unassigned
V1.UC17.2__NODE_171_length_64296_cov_6.23947__50594__nrps-lantipeptide__ANTISMASH__0_50594,0,-,-,-,-,NZ_NDYF01000017,Finegoldia magna (Peptostreptococcus magnus),Firmicutes
O2.UC59.0__NODE_4864_length_6548_cov_2.23441__6548__nrps__ANTISMASH__0_6548,3.80841666652,-,-,-,0.187286198890093,NZ_CZAW01000013,Blautia wexlerae,Firmicutes
V1.CD35.1__NODE_1994_length_10865_cov_3.59695__10865__nrps__ANTISMASH__0_10865,1.80907749058,-,-,-,0.0659539334913195,N/A,N/A,Unassigned
O2.UC19.2__NODE_995_length_19688_cov_4.15403__14059__lantipeptide__ANTISMASH__5629_19688,2.6954752653,-,-,-,0.347704122320024,N/A,N/A,Unassigned
V1.CD29.0__NODE_617_length_34395_cov_1.90839__31809__arylpolyene__ANTISMASH__2586_34395,1.5989838733,-,-,-,0.366936671823266,N/A,N/A,Unassigned
V1.UC31.4__NODE_1315_length_24221_cov_3.34458__24221__nrps__ANTISMASH__0_24221,0,-,-,-,-,N/A,N/A,Unassigned
V1.UC55.0__NODE_446_length_65048_cov_3.10812__30098__nrps__ANTISMASH__34950_65048,0,-,-,-,-,N/A,N/A,Unassigned
V1.UC26.4__NODE_1258_length_29685_cov_2.30214__28409__arylpolyene__ANTISMASH__0_28409,1.9521991824,-,-,-,0.4393230702767,N/A,N/A,Unassigned
O2.UC30.2__NODE_918_length_24951_cov_18.3517__24951__nrps__ANTISMASH__0_24951,2.59224213165,-,-,-,0.68316389999689,NZ_KB894647,Bacteroides barnesiae DSM 18169 = JCM 13652,Bacteroidetes
V1.UC21.4__NODE_2417_length_15052_cov_5.26279__15052__nrps__ANTISMASH__0_15052,1.92477425679,-,-,-,0.26883604887459,N/A,N/A,Unassigned
V1.CD34.0__NODE_4290_length_8938_cov_2.09085__8938__nrps__ANTISMASH__0_8938,1.73781698389,-,-,-,0.26883604887459,N/A,N/A,Unassigned
V1.UC53.4__NODE_4720_length_6304_cov_2.09249__6304__other__ANTISMASH__0_6304,3.8130082254,-,-,-,0.216913088554475,NZ_CZAW01000006,Blautia wexlerae,Firmicutes
O2.UC47.2__NODE_5_length_278372_cov_6.33872__32277__terpene__ANTISMASH__246095_278372,3.15185220686,-,-,-,0.0791489835704403,NZ_PJLA01000001,Akkermansia muciniphila,Verrucomicrobia
O2.UC23.2__NODE_3504_length_8852_cov_2.02251__8852__other__ANTISMASH__0_8852,1.67943537077,-,-,-,0.136937121316629,NZ_JRFU01000203,Eubacterium ramulus,Firmicutes
O2.UC1.2__NODE_433_length_37090_cov_2.5379__35346__nrps__ANTISMASH__1744_37090,2.77235241363,-,-,-,0.136937121316629,N/A,N/A,Unassigned
O2.UC5.0__NODE_7149_length_5064_cov_1.01917__5064__nrps__ANTISMASH__0_5064,2.8593483155,-,-,-,0.552521452764949,NZ_FMMH01000009,Clostridioides difficile,Firmicutes
O2.UC31.2__NODE_107_length_68521_cov_6.26388__45693__arylpolyene__ANTISMASH__0_45693,0,-,-,-,-,N/A,N/A,Unassigned
O2.UC18.2__NODE_1609_length_17393_cov_1.96112__13974__bacteriocin__ANTISMASH__3419_17393,1.41589093311,-,-,-,0.4393230702767,N/A,N/A,Unassigned
V1.CD35.0__NODE_191_length_77163_cov_207.909__48007__arylpolyene__ANTISMASH__29156_77163,4.73003048683,CD,4.16326117986,0.00102390082289,0.00102390082288577,NZ_QFFH01000001,Bacteroides sp. NMBE5,Bacteroidetes
O2.UC56.2__NODE_3772_length_7714_cov_2.10772__7714__lassopeptide__ANTISMASH__0_7714,3.19667517057,C,2.69095652842,0.00683797857791,0.0068379785779083,N/A,N/A,Unassigned
O2.UC16.2__NODE_4511_length_5093_cov_1.04982__5093__nrps__ANTISMASH__0_5093,3.65751508038,-,-,-,0.21224883515804,NZ_CYZA01000004,Blautia obeum,Firmicutes
O2.UC47.0__NODE_4232_length_7244_cov_1.70803__7244__nrps__ANTISMASH__0_7244,1.95926887832,-,-,-,0.136937121316629,N/A,N/A,Unassigned
O2.UC56.2__NODE_309_length_47373_cov_2.53115__25316__bacteriocin__ANTISMASH__22057_47373,2.90181098693,-,-,-,0.019806500469713,NZ_NMTZ01000027,Faecalibacterium prausnitzii,Firmicutes
V1.UC39.0__NODE_349_length_47280_cov_2.19507__34092__lantipeptide__ANTISMASH__13188_47280,2.42081665666,-,-,-,0.0360388333689504,N/A,N/A,Unassigned
V1.UC42.0__NODE_129_length_76522_cov_2.56649__34293__other__ANTISMASH__42229_76522,3.24415003755,-,-,-,0.125016087695872,N/A,N/A,Unassigned
V1.UC54.0__NODE_4006_length_13892_cov_9.18819__13892__nrps__ANTISMASH__0_13892,3.16856188477,-,-,-,0.633458059691897,NZ_FMMH01000009,Clostridioides difficile,Firmicutes
V1.UC54.0__NODE_299_length_76432_cov_12.8158__43848__other__ANTISMASH__32584_76432,2.28890661425,-,-,-,0.21382724368872,N/A,N/A,Unassigned
O2.UC56.0__NODE_2838_length_10907_cov_1.58293__10907__arylpolyene__ANTISMASH__0_10907,1.88564648003,-,-,-,0.4393230702767,N/A,N/A,Unassigned
O2.UC32.0__NODE_1364_length_18098_cov_3.31126__18098__nrps__ANTISMASH__0_18098,1.22175945801,-,-,-,0.586543543492917,N/A,N/A,Unassigned
O2.UC40.0__NODE_572_length_31279_cov_4.51163__26382__resorcinol__ANTISMASH__4897_31279,4.39072257959,CD,3.90903985233,0.00371654599051,0.00371654599050514,NZ_NFKX01000005,Bacteroides dorei,Bacteroidetes
V1.UC50.1__NODE_5165_length_7983_cov_2.12645__7983__nrps__ANTISMASH__0_7983,3.06970514391,-,-,-,0.16775762058854,NZ_BAHW02000027,Clostridiales bacterium VE202-09,Firmicutes
V1.UC11.5__NODE_3762_length_10829_cov_2.09792__10829__nrps__ANTISMASH__0_10829,0,-,-,-,-,N/A,N/A,Unassigned
V1.UC38.0__NODE_12_length_256856_cov_31.9501__10225__bacteriocin__ANTISMASH__190339_200564,3.30904305141,C,2.97452701471,0.00453613893637,0.00453613893637262,N/A,N/A,Unassigned
